,name,RA,DEC,Equinox
4333,NGC4187,12:13:26.6,+50:44:40,2000
4334,NGC4188,12:14:11.4,-12:33:20,2000
4335,NGC4189,12:13:46.5,+13:25:40,2000
4336,NGC4190,12:13:45.5,+36:38:40,2000
4337,NGC4191,12:13:52.7,+07:11:40,2000
4338,NGC4192,12:13:52.4,+14:54:40,2000
4339,NGC4192,12:13:22.4,+14:45:40,2000
4340,NGC4192,12:14:04.4,+14:43:40,2000
4341,NGC4193,12:13:52.5,+13:10:40,2000
4342,NGC4194,12:14:08.1,+54:31:40,2000
4343,NGC4195,12:14:13.5,+59:36:40,2000
4344,NGC4196,12:14:27.8,+28:25:40,2000
4345,NGC4197,12:14:34.7,+05:48:40,2000
4346,NGC4198,12:14:19.9,+56:00:40,2000
4347,NGC4199,12:14:49.3,+59:53:40,2000
4348,NGC4200,12:14:46.5,+12:10:40,2000
4349,NGC4201,12:14:41.3,-11:34:20,2000
4350,NGC4202,12:14:53.0,-02:27:20,2000
4351,NGC4203,12:15:09.5,+33:12:40,2000
4352,NGC4204,12:15:16.1,+20:39:40,2000
4353,NGC4205,12:14:54.7,+63:47:40,2000
4354,NGC4206,12:15:16.4,+13:01:40,2000
4355,NGC4207,12:15:34.6,+09:35:40,2000
4356,NGC4208,12:15:28.4,+13:54:40,2000
4357,NGC4209,12:15:27.7,+28:30:40,2000
4358,NGC4210,12:15:18.1,+65:59:40,2000
4359,NGC4211,12:15:39.7,+28:10:40,2000
4360,NGC4212,12:15:40.4,+13:54:40,2000
4361,NGC4213,12:15:39.9,+23:58:40,2000
4362,NGC4214,12:15:39.3,+36:19:40,2000
4363,NGC4215,12:15:58.7,+06:24:40,2000
4364,NGC4216,12:15:52.4,+13:08:40,2000
4365,NGC4217,12:15:50.5,+47:05:40,2000
4366,NGC4218,12:15:44.5,+48:08:40,2000
4367,NGC4219,12:16:25.1,-43:19:20,2000
4368,NGC4219,12:17:55.3,-43:30:20,2000
4369,NGC4220,12:16:08.4,+47:53:40,2000
4370,NGC4221,12:15:59.8,+66:14:40,2000
4371,NGC4222,12:16:22.4,+13:18:40,2000
4372,NGC4223,12:16:28.6,+06:41:40,2000
4373,NGC4224,12:16:34.6,+07:27:40,2000
4374,NGC4225,12:16:41.4,-12:18:20,2000
4375,NGC4226,12:16:20.5,+47:01:40,2000
4376,NGC4227,12:16:33.4,+33:31:40,2000
4377,NGC4228,12:16:33.2,+36:19:40,2000
4378,NGC4229,12:16:39.4,+33:33:40,2000
4379,NGC4230,12:17:14.4,-55:07:20,2000
4380,NGC4231,12:16:44.4,+47:27:40,2000
4381,NGC4232,12:16:44.4,+47:26:40,2000
4382,NGC4233,12:17:10.6,+07:37:40,2000
4383,NGC4234,12:17:10.8,+03:41:40,2000
4384,NGC4235,12:17:10.6,+07:11:40,2000
4385,NGC4236,12:16:40.6,+69:28:40,2000
4386,NGC4237,12:17:10.3,+15:19:40,2000
4387,NGC4238,12:16:54.2,+63:25:40,2000
4388,NGC4239,12:17:16.2,+16:31:40,2000
4389,NGC4240,12:17:23.3,-09:56:20,2000
4390,NGC4241,12:17:28.6,+06:41:40,2000
4391,NGC4242,12:17:26.4,+45:37:41,2000
4392,NGC4243,12:17:35.4,-11:19:20,2000
4393,NGC4244,12:17:33.0,+37:48:40,2000
4394,NGC4245,12:17:39.5,+29:36:40,2000
4395,NGC4246,12:17:58.6,+07:11:40,2000
4396,NGC4247,12:17:58.6,+07:16:40,2000
4397,NGC4248,12:17:50.2,+47:24:41,2000
4398,NGC4249,12:17:58.7,+05:35:40,2000
4399,NGC4250,12:17:27.8,+70:48:41,2000
4400,NGC4251,12:18:09.5,+28:10:41,2000
4401,NGC4252,12:18:34.7,+05:33:40,2000
4402,NGC4253,12:18:27.4,+29:48:41,2000
4403,NGC4254,12:18:52.2,+14:25:41,2000
4404,NGC4255,12:18:58.7,+04:47:41,2000
4405,NGC4256,12:18:41.0,+65:54:41,2000
4406,NGC4257,12:19:10.6,+05:43:41,2000
4407,NGC4258,12:18:56.0,+47:18:41,2000
4408,NGC4259,12:19:22.7,+05:22:41,2000
4409,NGC4260,12:19:22.6,+06:06:41,2000
4410,NGC4261,12:19:22.6,+05:49:41,2000
4411,NGC4262,12:19:34.2,+14:52:41,2000
4412,NGC4263,12:19:41.5,-12:14:19,2000
4413,NGC4264,12:19:34.6,+05:50:41,2000
4414,NGC4265,12:19:41.5,-12:15:19,2000
4415,NGC4266,12:19:46.6,+05:32:41,2000
4416,NGC4267,12:19:46.3,+12:48:41,2000
4417,NGC4268,12:19:46.7,+05:17:41,2000
4418,NGC4269,12:19:52.6,+06:01:41,2000
4419,NGC4270,12:19:52.6,+05:28:41,2000
4420,NGC4271,12:19:36.7,+56:44:41,2000
4421,NGC4272,12:19:51.3,+30:20:41,2000
4422,NGC4273,12:19:58.7,+05:20:41,2000
4423,NGC4274,12:19:51.3,+29:36:41,2000
4424,NGC4275,12:19:57.4,+27:37:41,2000
4425,NGC4276,12:20:10.5,+07:41:41,2000
4426,NGC4277,12:20:04.7,+05:20:41,2000
4427,NGC4278,12:20:09.3,+29:17:41,2000
4428,NGC4279,12:20:23.5,-11:40:19,2000
4429,NGC4280,12:20:23.5,-11:41:19,2000
4430,NGC4281,12:20:22.6,+05:23:41,2000
4431,NGC4282,12:20:22.6,+05:34:41,2000
4432,NGC4283,12:20:21.3,+29:18:41,2000
4433,NGC4284,12:20:12.3,+58:05:41,2000
4434,NGC4285,12:20:41.5,-11:39:19,2000
4435,NGC4286,12:20:45.3,+29:20:41,2000
4436,NGC4287,12:20:46.6,+05:38:41,2000
4437,NGC4288,12:20:37.9,+46:17:41,2000
4438,NGC4288,12:20:37.9,+46:14:41,2000
4439,NGC4289,12:21:04.7,+03:43:41,2000
4440,NGC4290,12:20:48.2,+58:05:41,2000
4441,NGC4291,12:20:17.8,+75:22:41,2000
4442,NGC4292,12:21:16.7,+04:35:41,2000
4443,NGC4292,12:21:16.7,+04:37:41,2000
4444,NGC4293,12:21:15.9,+18:23:41,2000
4445,NGC4294,12:21:22.3,+11:30:41,2000
4446,NGC4295,12:21:15.3,+28:09:41,2000
4447,NGC4296,12:21:28.6,+06:39:41,2000
4448,NGC4297,12:21:28.6,+06:39:41,2000
4449,NGC4298,12:21:34.1,+14:36:41,2000
4450,NGC4299,12:21:40.3,+11:30:41,2000
4451,NGC4300,12:21:40.6,+05:22:41,2000
4452,NGC4301,12:22:28.7,+04:34:41,2000
4453,NGC4302,12:21:46.1,+14:36:41,2000
4454,NGC4303,12:21:58.7,+04:28:41,2000
4455,NGC4303,12:22:28.7,+04:33:41,2000
4456,NGC4304,12:22:13.0,-33:28:19,2000
4457,NGC4305,12:22:04.2,+12:44:41,2000
4458,NGC4306,12:22:04.2,+12:47:41,2000
4459,NGC4307,12:22:04.4,+09:02:41,2000
4460,NGC4307,12:22:10.4,+08:59:41,2000
4461,NGC4308,12:21:57.1,+30:03:41,2000
4462,NGC4309,12:22:16.5,+07:08:41,2000
4463,NGC4309,12:22:10.5,+07:09:41,2000
4464,NGC4310,12:22:27.1,+29:12:41,2000
4465,NGC4311,12:22:27.1,+29:12:41,2000
4466,NGC4312,12:22:34.0,+15:32:41,2000
4467,NGC4313,12:22:40.2,+11:48:41,2000
4468,NGC4314,12:22:33.1,+29:53:41,2000
4469,NGC4315,12:22:40.4,+09:18:41,2000
4470,NGC4316,12:22:46.4,+09:20:41,2000
4471,NGC4317,12:22:39.0,+31:02:41,2000
4472,NGC4318,12:22:46.5,+08:12:41,2000
4473,NGC4319,12:21:47.0,+75:19:41,2000
4474,NGC4320,12:23:04.3,+10:32:41,2000
4475,NGC4321,12:22:58.0,+15:49:41,2000
4476,NGC4322,12:23:04.0,+15:54:41,2000
4477,NGC4323,12:22:52.0,+15:53:41,2000
4478,NGC4324,12:23:10.6,+05:15:41,2000
4479,NGC4325,12:23:10.3,+10:37:41,2000
4480,NGC4326,12:23:10.6,+06:04:41,2000
4481,NGC4327,12:23:10.0,+15:46:41,2000
4482,NGC4328,12:23:22.0,+15:48:41,2000
4483,NGC4329,12:23:23.7,-12:31:19,2000
4484,NGC4330,12:23:16.3,+11:22:41,2000
4485,NGC4331,12:22:27.9,+76:11:42,2000
4486,NGC4332,12:22:45.7,+65:50:42,2000
4487,NGC4333,12:23:22.6,+06:02:41,2000
4488,NGC4334,12:23:28.5,+07:28:41,2000
4489,NGC4335,12:22:59.6,+58:27:42,2000
4490,NGC4336,12:23:33.7,+19:26:42,2000
4491,NGC4337,12:23:58.4,-58:06:19,2000
4492,NGC4338,12:23:03.1,+28:54:41,2000
4493,NGC4339,12:23:34.6,+06:05:41,2000
4494,NGC4340,12:23:39.9,+16:43:42,2000
4495,NGC4341,12:23:58.5,+07:06:42,2000
4496,NGC4342,12:23:40.5,+07:03:41,2000
4497,NGC4343,12:23:40.5,+06:57:41,2000
4498,NGC4344,12:23:39.9,+17:32:42,2000
4499,NGC4345,12:22:40.5,+75:19:42,2000
4500,NGC4346,12:23:25.4,+46:59:42,2000
4501,NGC4347,12:23:53.1,-03:14:19,2000
4502,NGC4348,12:23:53.1,-03:26:19,2000
4503,NGC4349,12:24:11.3,-61:53:19,2000
4504,NGC4350,12:23:57.9,+16:41:42,2000
4505,NGC4351,12:24:04.2,+12:12:42,2000
4506,NGC4352,12:24:04.2,+11:13:42,2000
4507,NGC4353,12:24:04.5,+07:47:42,2000
4508,NGC4354,12:24:04.2,+12:11:42,2000
4509,NGC4355,12:24:11.0,-01:00:18,2000
4510,NGC4356,12:24:16.4,+08:32:42,2000
4511,NGC4357,12:24:01.0,+48:46:42,2000
4512,NGC4358,12:23:59.4,+58:23:42,2000
4513,NGC4359,12:24:08.8,+31:31:42,2000
4514,NGC4360,12:24:22.4,+09:17:42,2000
4515,NGC4360,12:24:16.4,+09:16:42,2000
4516,NGC4361,12:24:36.1,-18:46:18,2000
4517,NGC4362,12:24:11.3,+58:21:42,2000
4518,NGC4363,12:23:28.4,+74:57:42,2000
4519,NGC4364,12:23:59.4,+58:23:42,2000
4520,NGC4365,12:24:28.5,+07:19:42,2000
4521,NGC4366,12:24:46.5,+07:21:42,2000
4522,NGC4367,12:24:34.2,+12:10:42,2000
4523,NGC4368,12:24:40.3,+10:35:42,2000
4524,NGC4369,12:24:32.1,+39:23:42,2000
4525,NGC4370,12:24:58.5,+07:26:42,2000
4526,NGC4371,12:24:58.2,+11:42:42,2000
4527,NGC4372,12:25:58.6,-72:40:18,2000
4528,NGC4373,12:25:19.9,-39:44:18,2000
4529,NGC4373,12:25:25.9,-39:18:18,2000
4530,NGC4373,12:26:38.0,-39:07:18,2000
4531,NGC4374,12:25:04.1,+12:53:42,2000
4532,NGC4375,12:24:57.0,+28:33:42,2000
4533,NGC4376,12:25:16.6,+04:55:42,2000
4534,NGC4377,12:25:16.0,+14:45:42,2000
4535,NGC4378,12:25:16.6,+04:55:42,2000
4536,NGC4379,12:25:15.9,+15:36:42,2000
4537,NGC4380,12:25:22.3,+10:01:42,2000
4538,NGC4381,12:25:06.8,+48:49:42,2000
4539,NGC4382,12:25:27.7,+18:11:42,2000
4540,NGC4383,12:25:27.8,+16:28:42,2000
4541,NGC4384,12:25:05.9,+54:30:42,2000
4542,NGC4385,12:25:40.9,+00:34:42,2000
4543,NGC4386,12:24:33.3,+75:31:42,2000
4544,NGC4387,12:25:46.1,+12:48:42,2000
4545,NGC4388,12:25:46.1,+12:39:42,2000
4546,NGC4389,12:25:31.2,+45:41:42,2000
4547,NGC4390,12:25:52.2,+10:27:42,2000
4548,NGC4391,12:25:21.2,+64:56:42,2000
4549,NGC4392,12:25:13.2,+45:51:42,2000
4550,NGC4393,12:25:45.0,+27:33:42,2000
4551,NGC4394,12:25:57.7,+18:12:42,2000
4552,NGC4395,12:25:44.5,+33:32:42,2000
4553,NGC4396,12:26:03.9,+15:40:42,2000
4554,NGC4397,12:25:57.7,+18:18:42,2000
4555,NGC4398,12:26:04.2,+10:41:42,2000
4556,NGC4399,12:25:56.5,+33:33:42,2000
4557,NGC4400,12:25:56.5,+33:33:42,2000
4558,NGC4401,12:25:56.5,+33:30:42,2000
4559,NGC4402,12:26:10.1,+13:06:42,2000
4560,NGC4403,12:26:17.4,-07:41:18,2000
4561,NGC4404,12:26:23.4,-07:41:18,2000
4562,NGC4405,12:26:09.8,+16:10:42,2000
4563,NGC4406,12:26:16.1,+12:56:42,2000
4564,NGC4407,12:26:16.1,+12:38:42,2000
4565,NGC4408,12:26:14.9,+27:52:42,2000
4566,NGC4409,12:26:28.8,+02:29:42,2000
4567,NGC4410,12:26:28.3,+09:01:42,2000
4568,NGC4410,12:26:34.3,+09:01:42,2000
4569,NGC4411,12:26:28.3,+08:52:42,2000
4570,NGC4411,12:26:46.3,+08:53:42,2000
4571,NGC4412,12:26:34.7,+03:57:42,2000
4572,NGC4413,12:26:34.1,+12:36:42,2000
4573,NGC4414,12:26:26.6,+31:13:42,2000
4574,NGC4415,12:26:40.4,+08:25:42,2000
4575,NGC4416,12:26:46.4,+07:55:42,2000
4576,NGC4417,12:26:52.3,+09:35:42,2000
4577,NGC4418,12:26:53.0,-00:51:18,2000
4578,NGC4419,12:26:57.9,+15:02:42,2000
4579,NGC4420,12:26:58.8,+02:29:42,2000
4580,NGC4421,12:27:03.9,+15:27:42,2000
4581,NGC4422,12:27:17.3,-05:49:18,2000
4582,NGC4423,12:27:10.5,+05:52:42,2000
4583,NGC4424,12:27:16.3,+09:25:42,2000
4584,NGC4425,12:27:16.0,+12:44:42,2000
4585,NGC4426,12:27:14.9,+27:50:42,2000
4586,NGC4427,12:27:14.9,+27:50:42,2000
4587,NGC4428,12:27:29.5,-08:10:18,2000
4588,NGC4429,12:27:28.2,+11:06:42,2000
4589,NGC4430,12:27:28.5,+06:15:42,2000
4590,NGC4431,12:27:28.1,+12:17:42,2000
4591,NGC4432,12:27:34.5,+06:13:42,2000
4592,NGC4433,12:27:35.5,-08:17:18,2000
4593,NGC4434,12:27:34.4,+08:09:42,2000
4594,NGC4435,12:27:40.0,+13:04:42,2000
4595,NGC4436,12:27:46.1,+12:19:43,2000
4596,NGC4437,12:27:46.9,+00:07:42,2000
4597,NGC4438,12:27:46.0,+13:00:43,2000
4598,NGC4439,12:28:11.9,-60:05:18,2000
4599,NGC4440,12:27:58.1,+12:17:43,2000
4600,NGC4441,12:27:20.6,+64:48:43,2000
4601,NGC4442,12:28:04.2,+09:48:43,2000
4602,NGC4443,12:28:04.0,+13:07:43,2000
4603,NGC4444,12:28:32.7,-43:15:18,2000
4604,NGC4445,12:28:16.2,+09:26:43,2000
4605,NGC4446,12:28:09.9,+13:54:43,2000
4606,NGC4447,12:28:15.9,+13:53:43,2000
4607,NGC4448,12:28:14.7,+28:37:43,2000
4608,NGC4449,12:28:13.0,+44:05:43,2000
4609,NGC4450,12:28:33.7,+17:05:43,2000
4610,NGC4451,12:28:40.3,+09:15:43,2000
4611,NGC4452,12:28:46.1,+11:45:43,2000
4612,NGC4453,12:28:46.5,+06:30:43,2000
4613,NGC4454,12:28:53.1,-01:56:17,2000
4614,NGC4455,12:28:45.2,+22:49:43,2000
4615,NGC4456,12:27:49.2,-30:07:18,2000
4616,NGC4457,12:28:58.7,+03:34:43,2000
4617,NGC4458,12:28:57.9,+13:14:43,2000
4618,NGC4459,12:29:03.9,+13:58:43,2000
4619,NGC4460,12:28:42.8,+44:51:43,2000
4620,NGC4461,12:29:03.9,+13:11:43,2000
4621,NGC4462,12:29:18.7,-23:10:17,2000
4622,NGC4463,12:29:55.9,-64:46:17,2000
4623,NGC4464,12:29:22.3,+08:09:43,2000
4624,NGC4465,12:29:22.3,+08:01:43,2000
4625,NGC4466,12:29:34.3,+07:41:43,2000
4626,NGC4467,12:29:34.3,+07:59:43,2000
4627,NGC4468,12:29:33.9,+14:03:43,2000
4628,NGC4469,12:29:28.3,+08:45:43,2000
4629,NGC4470,12:29:40.3,+07:49:43,2000
4630,NGC4471,12:29:40.3,+07:54:43,2000
4631,NGC4472,12:29:46.3,+08:00:43,2000
4632,NGC4473,12:29:51.9,+13:25:43,2000
4633,NGC4474,12:29:57.8,+14:04:43,2000
4634,NGC4475,12:29:44.7,+27:15:43,2000
4635,NGC4476,12:30:04.0,+12:20:43,2000
4636,NGC4477,12:30:03.9,+13:38:43,2000
4637,NGC4478,12:30:22.0,+12:19:43,2000
4638,NGC4479,12:30:21.9,+13:34:43,2000
4639,NGC4480,12:30:28.6,+04:14:43,2000
4640,NGC4481,12:29:50.2,+64:02:43,2000
4641,NGC4482,12:30:10.1,+10:46:43,2000
4642,NGC4483,12:30:40.2,+09:01:43,2000
4643,NGC4484,12:28:53.8,-11:39:17,2000
4644,NGC4485,12:30:31.0,+41:42:43,2000
4645,NGC4486,12:30:52.0,+12:23:43,2000
4646,NGC4486,12:30:58.0,+12:16:43,2000
4647,NGC4486,12:30:34.0,+12:29:43,2000
4648,NGC4487,12:30:53.5,-08:04:17,2000
4649,NGC4488,12:30:52.3,+08:21:43,2000
4650,NGC4489,12:30:51.6,+16:45:43,2000
4651,NGC4490,12:30:37.0,+41:38:43,2000
4652,NGC4491,12:30:58.0,+11:29:43,2000
4653,NGC4492,12:31:04.3,+08:04:43,2000
4654,NGC4493,12:31:10.9,+00:36:43,2000
4655,NGC4494,12:31:20.8,+25:46:44,2000
4656,NGC4495,12:31:20.4,+29:08:44,2000
4657,NGC4565,12:35:38.4,+26:16:45,2000
4658,NGC4496,12:31:40.6,+03:56:44,2000
4659,NGC4496,12:31:40.6,+03:55:44,2000
4660,NGC4497,12:31:34.0,+11:37:44,2000
4661,NGC4498,12:31:39.6,+16:51:44,2000
4662,NGC4499,12:32:08.7,-39:58:17,2000
4663,NGC4500,12:31:21.8,+57:57:44,2000
4664,NGC4501,12:32:03.7,+14:25:44,2000
4665,NGC4502,12:32:03.5,+16:41:44,2000
4666,NGC4503,12:32:10.0,+11:10:44,2000
4667,NGC4504,12:32:17.5,-07:33:16,2000
4668,NGC4505,12:32:16.6,+03:58:44,2000
4669,NGC4506,12:32:09.8,+13:25:44,2000
4670,NGC4507,12:35:33.1,-39:54:16,2000
4671,NGC4508,12:32:22.4,+05:49:44,2000
4672,NGC4509,12:32:56.0,+32:08:44,2000
4673,NGC4510,12:31:43.5,+64:14:44,2000
4674,NGC4511,12:32:10.0,+56:28:44,2000
4675,NGC4512,12:32:37.4,+63:53:44,2000
4676,NGC4513,12:31:54.5,+66:19:44,2000
4677,NGC4514,12:32:32.3,+29:43:44,2000
4678,NGC4515,12:33:03.5,+16:15:44,2000
4679,NGC4516,12:33:09.7,+14:34:44,2000
4680,NGC4517,12:32:46.9,+00:06:44,2000
4681,NGC4517,12:32:28.9,+00:23:44,2000
4682,NGC4518,12:33:10.3,+07:50:44,2000
4683,NGC4518,12:33:10.3,+07:49:44,2000
4684,NGC4519,12:33:34.2,+08:39:44,2000
4685,NGC4519,12:33:22.2,+08:39:44,2000
4686,NGC4520,12:33:41.5,-07:23:16,2000
4687,NGC4521,12:32:49.3,+63:56:44,2000
4688,NGC4522,12:33:40.1,+09:10:44,2000
4689,NGC4523,12:33:51.6,+15:10:44,2000
4690,NGC4524,12:33:47.9,-12:01:16,2000
4691,NGC4525,12:33:44.1,+30:17:44,2000
4692,NGC4526,12:34:04.3,+07:42:44,2000
4693,NGC4527,12:34:10.7,+02:39:44,2000
4694,NGC4528,12:34:09.9,+11:19:44,2000
4695,NGC4529,12:31:45.2,+20:29:44,2000
4696,NGC4530,12:33:48.7,+41:20:44,2000
4697,NGC4531,12:34:15.8,+13:04:44,2000
4698,NGC4532,12:34:22.4,+06:28:44,2000
4699,NGC4533,12:34:22.7,+02:19:44,2000
4700,NGC4534,12:34:01.4,+35:31:44,2000
4701,NGC4535,12:34:22.2,+08:12:44,2000
4702,NGC4535,12:34:16.2,+08:15:44,2000
4703,NGC4536,12:34:28.7,+02:11:44,2000
4704,NGC4537,12:35:10.7,+50:49:45,2000
4705,NGC4538,12:34:40.6,+03:19:44,2000
4706,NGC4539,12:34:39.3,+18:12:45,2000
4707,NGC4540,12:34:51.5,+15:33:45,2000
4708,NGC4541,12:35:10.9,-00:19:15,2000
4709,NGC4542,12:34:46.8,+50:49:45,2000
4710,NGC4543,12:35:22.4,+06:06:45,2000
4711,NGC4544,12:35:34.6,+03:02:45,2000
4712,NGC4545,12:34:31.0,+63:31:45,2000
4713,NGC4546,12:35:29.3,-03:47:15,2000
4714,NGC4547,12:34:50.6,+58:55:45,2000
4715,NGC4548,12:35:27.6,+14:29:45,2000
4716,NGC4549,12:34:50.6,+58:55:45,2000
4717,NGC4550,12:35:33.8,+12:13:45,2000
4718,NGC4551,12:35:39.8,+12:15:45,2000
4719,NGC4552,12:35:39.8,+12:33:45,2000
4720,NGC4553,12:36:03.1,-39:26:15,2000
4721,NGC4554,12:35:39.9,+11:10:45,2000
4722,NGC4555,12:35:38.4,+26:31:45,2000
4723,NGC4556,12:35:44.3,+26:55:45,2000
4724,NGC4557,12:36:08.3,+26:56:45,2000
4725,NGC4558,12:35:50.3,+27:00:45,2000
4726,NGC4559,12:35:56.2,+27:57:45,2000
4727,NGC4559,12:36:56.1,+27:51:45,2000
4728,NGC4559,12:36:56.1,+27:45:45,2000
4729,NGC4559,12:36:56.1,+27:55:45,2000
4730,NGC4560,12:36:04.2,+07:40:45,2000
4731,NGC4561,12:36:09.1,+19:19:45,2000
4732,NGC4562,12:35:32.5,+25:51:45,2000
4733,NGC4563,12:35:56.3,+26:58:45,2000
4734,NGC4564,12:36:27.9,+11:26:45,2000
4735,NGC4565,12:36:20.4,+25:59:45,2000
4736,NGC4565,12:35:32.5,+25:51:45,2000
4737,NGC4565,12:35:38.4,+26:12:45,2000
4738,NGC4566,12:35:57.8,+54:13:45,2000
4739,NGC4567,12:36:33.9,+11:15:45,2000
4740,NGC4568,12:36:33.9,+11:14:45,2000
4741,NGC4569,12:36:51.7,+13:09:45,2000
4742,NGC4570,12:36:52.2,+07:14:45,2000
4743,NGC4571,12:36:57.6,+14:13:45,2000
4744,NGC4572,12:35:52.6,+74:14:45,2000
4745,NGC4573,12:37:40.0,-43:37:15,2000
4746,NGC4574,12:37:44.8,-35:30:15,2000
4747,NGC4575,12:37:45.5,-40:32:15,2000
4748,NGC4576,12:37:34.5,+04:22:45,2000
4749,NGC4577,12:37:28.3,+06:03:45,2000
4750,NGC4578,12:37:34.0,+09:33:45,2000
4751,NGC4579,12:37:45.8,+11:49:46,2000
4752,NGC4580,12:37:52.4,+05:22:46,2000
4753,NGC4581,12:38:10.8,+01:27:46,2000
4754,NGC4582,12:38:10.9,+00:10:46,2000
4755,NGC4583,12:38:01.3,+33:27:46,2000
4756,NGC4584,12:38:21.6,+13:06:46,2000
4757,NGC4585,12:38:07.9,+28:56:46,2000
4758,NGC4586,12:38:28.5,+04:19:46,2000
4759,NGC4587,12:38:34.7,+02:39:46,2000
4760,NGC4588,12:38:46.3,+06:45:46,2000
4761,NGC4589,12:37:27.9,+74:11:46,2000
4762,NGC4590,12:39:25.8,-26:45:14,2000
4763,NGC4591,12:39:16.3,+06:00:46,2000
4764,NGC4592,12:39:17.0,-00:31:14,2000
4765,NGC4593,12:39:35.4,-05:20:14,2000
4766,NGC4594,12:39:54.1,-11:37:14,2000
4767,NGC4595,12:39:51.4,+15:17:46,2000
4768,NGC4596,12:39:57.9,+10:10:46,2000
4769,NGC4597,12:40:05.5,-05:48:14,2000
4770,NGC4598,12:40:16.1,+08:22:46,2000
4771,NGC4599,12:40:28.8,+01:10:46,2000
4772,NGC4600,12:40:22.6,+03:07:46,2000
4773,NGC4601,12:40:52.0,-40:55:14,2000
4774,NGC4602,12:40:35.4,-05:08:14,2000
4775,NGC4603,12:40:58.0,-40:58:14,2000
4776,NGC4603,12:39:39.8,-40:44:14,2000
4777,NGC4603,12:40:27.9,-40:45:14,2000
4778,NGC4603,12:40:51.9,-40:45:14,2000
4779,NGC4603,12:42:10.1,-40:49:13,2000
4780,NGC4604,12:40:41.4,-05:09:13,2000
4781,NGC4605,12:40:00.3,+61:36:47,2000
4782,NGC4606,12:40:57.7,+11:54:47,2000
4783,NGC4607,12:41:15.7,+11:53:47,2000
4784,NGC4608,12:41:15.9,+10:09:47,2000
4785,NGC4609,12:42:22.7,-62:58:13,2000
4786,NGC4610,12:41:22.1,+07:42:47,2000
4787,NGC4611,12:41:27.5,+13:43:47,2000
4788,NGC4612,12:41:34.2,+07:18:47,2000
4789,NGC4613,12:41:26.0,+26:04:47,2000
4790,NGC4614,12:41:26.0,+26:01:47,2000
4791,NGC4615,12:41:32.0,+26:03:47,2000
4792,NGC4616,12:42:10.1,-40:38:13,2000
4793,NGC4617,12:41:09.8,+50:25:47,2000
4794,NGC4618,12:41:29.7,+41:09:47,2000
4795,NGC4619,12:41:42.7,+35:03:47,2000
4796,NGC4620,12:42:03.5,+12:56:47,2000
4797,NGC4621,12:42:03.7,+11:38:47,2000
4798,NGC4622,12:42:40.2,-40:44:13,2000
4799,NGC4623,12:42:10.1,+07:40:47,2000
4800,NGC4624,12:42:16.6,+03:03:47,2000
4801,NGC4625,12:41:53.7,+41:16:47,2000
4802,NGC4626,12:42:23.7,-07:02:13,2000
4803,NGC4627,12:42:01.1,+32:34:47,2000
4804,NGC4628,12:42:23.7,-06:57:13,2000
4805,NGC4629,12:42:29.1,-01:48:13,2000
4806,NGC4630,12:42:34.5,+03:57:47,2000
4807,NGC4631,12:42:07.1,+32:32:47,2000
4808,NGC4632,12:42:34.9,-00:05:13,2000
4809,NGC4633,12:42:39.4,+14:21:47,2000
4810,NGC4634,12:42:45.4,+14:17:47,2000
4811,NGC4635,12:42:38.7,+19:56:47,2000
4812,NGC4636,12:42:52.6,+02:41:47,2000
4813,NGC4637,12:42:57.7,+11:26:48,2000
4814,NGC4638,12:42:51.7,+11:26:47,2000
4815,NGC4708,12:49:42.3,-11:05:10,2000
4816,NGC4639,12:42:57.5,+13:15:48,2000
4817,NGC4640,12:43:03.6,+12:17:48,2000
4818,NGC4640,12:42:57.6,+12:17:48,2000
4819,NGC4641,12:43:09.7,+11:02:48,2000
4820,NGC4642,12:43:17.0,-00:38:12,2000
4821,NGC4643,12:43:22.7,+01:58:48,2000
4822,NGC4644,12:42:38.1,+55:08:48,2000
4823,NGC4645,12:44:04.5,-41:45:12,2000
4824,NGC4645,12:43:04.3,-41:21:13,2000
4825,NGC4645,12:43:34.4,-41:21:13,2000
4826,NGC4646,12:42:50.2,+54:50:48,2000
4827,NGC4647,12:43:33.6,+11:34:48,2000
4828,NGC4648,12:41:43.4,+74:25:47,2000
4829,NGC4649,12:43:39.6,+11:33:48,2000
4830,NGC4650,12:44:22.4,-40:43:12,2000
4831,NGC4651,12:43:45.1,+16:23:48,2000
4832,NGC4652,12:43:18.6,+58:57:48,2000
4833,NGC4653,12:43:53.0,-00:33:12,2000
4834,NGC4654,12:43:57.5,+13:07:48,2000
4835,NGC4655,12:43:35.5,+41:01:48,2000
4836,NGC4656,12:43:55.0,+32:10:48,2000
4837,NGC4657,12:44:06.9,+32:12:48,2000
4838,NGC4658,12:44:42.1,-10:05:12,2000
4839,NGC4659,12:44:33.4,+13:30:48,2000
4840,NGC4660,12:44:33.7,+11:11:48,2000
4841,NGC4661,12:45:04.5,-41:01:12,2000
4842,NGC4662,12:44:30.1,+37:06:48,2000
4843,NGC4663,12:45:00.1,-10:10:12,2000
4844,NGC4664,12:44:58.6,+03:12:48,2000
4845,NGC4665,12:45:10.6,+03:03:48,2000
4846,NGC4666,12:45:11.0,-00:27:12,2000
4847,NGC4667,12:45:15.6,+11:25:48,2000
4848,NGC4668,12:45:35.0,-00:32:11,2000
4849,NGC4669,12:44:43.8,+54:52:48,2000
